year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2016,5,Wayne Independent The,Honesdale,Pa.,4020,Wayne,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,41.5773,-75.2524,Pennsylvania
2016,1,Braintree Forum,Braintree,Mass.,4019,Norfolk,major,Metro - Counties in metro areas of 1 million population or more,1,42.2038,-71.0022,Massachusetts
2016,1,Winnsboro News,Winnsboro,Texas,4018,Wood,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.9558,-95.2911,Texas
2016,1,Scuppernong Reminder,Columbia,N.C.,4018,Tyrrell,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,35.9203,-76.2425,North Carolina
2016,1,Macon County Times,Lafayette,Tenn.,4018,Macon,major,Metro - Counties in metro areas of 1 million population or more,1,36.524,-86.0312,Tennessee
2016,1,Jamestown News,Jamestown,N.C.,4010,Guilford,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,35.9983,-79.9354,North Carolina
2016,1,Ramsey Reporter,Ramsey,N.J.,4010,Bergen,major,Metro - Counties in metro areas of 1 million population or more,1,41.0595,-74.1457,New Jersey
2016,1,Zephyrhills News,Zephyrhills,Fla.,4008,Pasco,major,Metro - Counties in metro areas of 1 million population or more,1,28.2492,-82.1687,Florida
2016,1,Stigler News-Sentinel,Stigler,Okla.,4006,Haskell,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,35.2565,-95.1195,Oklahoma
2016,4,Daily Reporter,Spencer,Iowa,4004,Clay,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,43.1465,-95.1535,Iowa
2016,1,Smoky Mountain Times,Bryson City,N.C.,4003,Swain,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,35.4262,-83.4474,North Carolina
2016,1,Karnes Countywide,Karnes City,Texas,4000,Karnes,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,28.8872,-97.9005,Texas
2016,1,Gilchrist County Journal,Trenton,Fla.,4000,Gilchrist,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,29.6094,-82.8147,Florida
2016,1,Comal County Beacon,Canyon Lake,Texas,4000,Comal,major,Metro - Counties in metro areas of 1 million population or more,1,29.8752,-98.2625,Texas
2016,1,Canyon Lake Week,Canyon Lake,Texas,4000,Comal,major,Metro - Counties in metro areas of 1 million population or more,1,29.8755,-98.2818,Texas
2016,1,Ocean Springs Record,Ocean Springs,Miss.,4000,Jackson,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,30.4064,-88.7951,Mississippi
2016,1,Navarre Press,Navarre,Fla.,4000,Santa Rosa,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,30.4109,-86.9123,Florida
2016,1,Islander The,St Simons Island,Ga.,4000,Glynn,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.1567,-81.389,Georgia
2016,2,Bryan County News,Richmond Hill,Ga.,4000,Bryan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.937,-81.3029,Georgia
2016,1,Enterprise & Interstate Progress,Mansfield,La.,4000,De Soto Parish,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.0355,-93.7004,Louisiana
2016,5,Cleburne Times-Review,Cleburne,Texas,4000,Johnson,major,Metro - Counties in metro areas of 1 million population or more,1,32.353,-97.4067,Texas
2016,1,Colorado City Record,Colorado City,Texas,4000,Mitchell,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,32.3995,-100.858,Texas
2016,1,Ellis County Press,Ferris,Texas,4000,Ellis,major,Metro - Counties in metro areas of 1 million population or more,1,32.5368,-96.6739,Texas
2016,1,Auburn Villager,Auburn,Ala.,4000,Lee,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.6099,-85.4808,Alabama
2016,2,Terrell Tribune,Terrell,Texas,4000,Kaufman,major,Metro - Counties in metro areas of 1 million population or more,1,32.7308,-96.2878,Texas
2016,2,Thomaston Times,Thomaston,Ga.,4000,Upson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.8908,-84.3271,Georgia
2016,1,Rockwall County News,Rockwall,Texas,4000,Rockwall,major,Metro - Counties in metro areas of 1 million population or more,1,32.9312,-96.4597,Texas
2016,1,Herald,Truth or Consequences,N.M.,4000,Sierra,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,33.185,-107.259,New Mexico
2016,1,Edgefield Advertiser,Edgefield,S.C.,4000,Edgefield,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,33.7867,-81.9288,South Carolina
2016,1,Oconee Enterprise,Watkinsville,Ga.,4000,Oconee,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,33.8614,-83.4073,Georgia
2016,1,South Pasadena Review,South Pasadena,Calif.,4000,Los Angeles,major,Metro - Counties in metro areas of 1 million population or more,1,34.1103,-118.157,California
2016,1,Marion Star & Mullins Enterprise,Marion,S.C.,4000,Marion,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,34.1786,-79.3966,South Carolina
2016,1,Atoka County Times,Atoka,Okla.,4000,Atoka,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,34.3855,-96.1314,Oklahoma
2016,1,Red Bay News,Red Bay,Ala.,4000,Franklin,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,34.4357,-88.1362,Alabama
2016,1,Victorville Post Express,Victorville,Calif.,4000,San Bernardino,major,Metro - Counties in metro areas of 1 million population or more,1,34.527,-117.354,California
2016,1,Adelanto Bulletin,Adelanto,Calif.,4000,San Bernardino,major,Metro - Counties in metro areas of 1 million population or more,1,34.5868,-117.441,California
2016,6,Anadarko News,Anadarko,Okla.,4000,Caddo,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,35.065,-98.2442,Oklahoma
2016,1,Mustang News,Mustang,Okla.,4000,Canadian,major,Metro - Counties in metro areas of 1 million population or more,1,35.3917,-97.7246,Oklahoma
2016,5,Los Alamos Monitor,Los Alamos,N.M.,4000,Los Alamos,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,35.8926,-106.286,New Mexico
2016,1,Alamance News,Graham,N.C.,4000,Alamance,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,36.0593,-79.3891,North Carolina
2016,1,Franklin Favorite,Franklin,Ky.,4000,Simpson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,36.7193,-86.5654,Kentucky
2016,2,Smyth County News & Messenger,Marion,Va.,4000,Smyth,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,36.8389,-81.5135,Virginia
2016,5,Miami News-Record,Miami,Okla.,4000,Ottawa,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,36.8876,-94.8718,Oklahoma
2016,1,York Town Crier/Poquoson Post,Yorktown,Va.,4000,York,major,Metro - Counties in metro areas of 1 million population or more,1,37.2351,-76.5147,Virginia
2016,1,Hilmar Times,Hilmar,Calif.,4000,Merced,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.4045,-120.85,California
2016,1,Jackson Times,Jackson,Ky.,4000,Breathitt,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,37.559,-83.3783,Kentucky
2016,1,Beattyville Enterprise,Beattyville,Ky.,4000,Lee,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.5844,-83.7065,Kentucky
2016,1,Berea Citizen,Berea,Ky.,4000,Madison,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,37.5915,-84.2896,Kentucky
2016,1,Andover American,Andover,Kan.,4000,Butler,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.7139,-97.1364,Kansas
2016,1,Somerset Herald,Princess Anne,Md.,4000,Somerset,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2056,-75.6969,Maryland
2016,1,North County News,Red Bud,Ill.,4000,Randolph,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.2096,-89.9997,Illinois
2016,1,Gunnison Country Times,Gunnison,Colo.,4000,Gunnison,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.5445,-106.928,Colorado
2016,1,Osage County Herald-Chronicle,Osage City,Kan.,4000,Osage,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.6327,-95.826,Kansas
2016,1,Sunday Times-Sentinel,Gallipolis,Ohio,4000,Gallia,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.8098,-82.2024,Ohio
2016,1,Parsons Advocate,Parsons,W.Va.,4000,Tucker,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,39.0942,-79.6785,West Virginia
2016,1,Ranchland News,Simla,Colo.,4000,Elbert,major,Metro - Counties in metro areas of 1 million population or more,1,39.1412,-104.083,Colorado
2016,1,Snowmass Sun,Snowmass Village,Colo.,4000,Pitkin,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,39.2084,-106.94,Colorado
2016,1,Kearney Courier,Kearney,Mo.,4000,Clay,major,Metro - Counties in metro areas of 1 million population or more,1,39.3539,-94.3597,Missouri
2016,1,Tyler Star News,Sistersville,W.Va.,4000,Tyler,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,39.5598,-80.9987,West Virginia
2016,1,Upper Darby Press,Upper Darby,Pa.,4000,Delaware,major,Metro - Counties in metro areas of 1 million population or more,1,39.9579,-75.3077,Pennsylvania
2016,1,Progressor Times,Carey,Ohio,4000,Wyandot,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.9501,-83.384,Ohio
2016,1,Mohawk Leader,Sycamore,Ohio,4000,Wyandot,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.9517,-83.171,Ohio
2016,1,Sag Harbor Express,Sag Harbor,N.Y.,4000,Suffolk,major,Metro - Counties in metro areas of 1 million population or more,1,40.9971,-72.2892,New York
2016,1,Block Island Times The,Block Island,R.I.,4000,Washington,major,Metro - Counties in metro areas of 1 million population or more,1,41.174,-71.5623,Rhode Island
2016,6,Titusville Herald,Titusville,Pa.,4000,Crawford,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,41.6273,-79.6699,Pennsylvania
2016,5,Rawlins Daily Times,Rawlins,Wyo.,4000,Carbon,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,41.7849,-107.226,Wyoming
2016,1,Des Plaines Valley News,Summit,Ill.,4000,Cook,major,Metro - Counties in metro areas of 1 million population or more,1,41.7876,-87.8146,Illinois
2016,2,Tecumseh Herald,Tecumseh,Mich.,4000,Lenawee,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,42.0067,-83.9451,Michigan
2016,1,Dyersville Commercial,Dyersville,Iowa,4000,Dubuque,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,42.4803,-91.1255,Iowa
2016,1,Lake Geneva Regional News,Lake Geneva,Wisc.,4000,Walworth,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,42.5943,-88.433,Wisconsin
2016,1,Star Valley Independent,Afton,Wyo.,4000,Lincoln,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,42.7294,-110.932,Wyoming
2016,1,Pinedale Roundup,Pinedale,Wyo.,4000,Sublette,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,42.868,-109.871,Wyoming
2016,1,Henrietta Post,Henrietta,N.Y.,4000,Monroe,major,Metro - Counties in metro areas of 1 million population or more,1,43.0556,-77.6413,New York
2016,1,Lake Placid News,Lake Placid,N.Y.,4000,Essex,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,44.2837,-73.9855,New York
2016,5,Ogdensburg Journal,Ogdensburg,N.Y.,4000,St. Lawrence,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,44.7088,-75.4718,New York
2016,2,Powell Tribune,Powell,Wyo.,4000,Park,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,44.7961,-108.768,Wyoming
2016,1,Piscataquis ObserverThe,Dover Foxcroft,Maine,4000,Piscataquis,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,45.1808,-69.2047,Maine
2016,1,Lone Peak Lookout,Big Sky,Mont.,4000,Gallatin,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,45.2592,-111.343,Montana
2016,1,Wallowa County Chieftain,Enterprise,Ore.,4000,Wallowa,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,45.4258,-117.278,Oregon
2016,1,Monroe Monitor/Valley News,Monroe,Wash.,4000,Snohomish,major,Metro - Counties in metro areas of 1 million population or more,1,47.8594,-121.985,Washington
2016,1,Stanwood/Camano News,Stanwood,Wash.,4000,Snohomish,major,Metro - Counties in metro areas of 1 million population or more,1,48.245,-122.343,Washington
2016,5,Havre Daily News,Havre,Mont.,4000,Hill,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,48.5445,-109.672,Montana
2016,5,Fairborn Daily Herald,Fairborn,Ohio,3999,Greene,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,39.8031,-84.014,Ohio
2016,1,Addison Press,Addison,Ill.,3992,DuPage,major,Metro - Counties in metro areas of 1 million population or more,1,41.9314,-88.0088,Illinois
2016,1,Navasota Examiner,Navasota,Texas,3986,Grimes,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.3886,-96.0892,Texas
2016,1,Jeffersonian Democrat,Brookville,Pa.,3986,Jefferson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,41.1615,-79.0827,Pennsylvania
2016,1,Homes County Hub,Millersburg,Ohio,3979,Holmes,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.5528,-81.9142,Ohio
2016,7,Salem News,Salem,Ohio,3979,Columbiana,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,40.9049,-80.8492,Ohio
2016,1,LaRue County Herald News,Hodgenville,Ky.,3977,Larue,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,37.5666,-85.7351,Kentucky
2016,1,Hancock County Journal-Pilot,Carthage,Ill.,3977,Hancock,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.4159,-91.1366,Illinois
2016,1,Delano Record,Delano,Calif.,3976,Kern,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,35.767,-119.264,California
2016,1,Annapolis Times,Annapolis,Md.,3975,Anne Arundel,major,Metro - Counties in metro areas of 1 million population or more,1,38.9784,-76.4922,Maryland
2016,2,Kilgore News Herald,Kilgore,Texas,3970,Gregg,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.3952,-94.863,Texas
2016,1,Sylvania Telephone,Sylvania,Ga.,3970,Screven,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,32.7467,-81.6408,Georgia
2016,1,Sudbury Town Crier,Sudbury,Mass.,3969,Middlesex,major,Metro - Counties in metro areas of 1 million population or more,1,42.3847,-71.4234,Massachusetts
2016,5,Daily Record,Lawrenceville,Ill.,3964,Lawrence,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.7263,-87.6874,Illinois
2016,1,Riverside Palaver,Fairmount,Ind.,3960,Grant,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,40.4153,-85.6496,Indiana
2016,1,Amherst New Era Progress,Amherst,Va.,3943,Amherst,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.5816,-79.0508,Virginia
2016,1,Arlington Advocate,Arlington,Mass.,3939,Middlesex,major,Metro - Counties in metro areas of 1 million population or more,1,42.4187,-71.1639,Massachusetts
2016,2,Plymouth Observer,Plymouth,Mich.,3938,Wayne,major,Metro - Counties in metro areas of 1 million population or more,1,42.3718,-83.468,Michigan
2016,5,Abilene Reflector-Chronicle,Abilene,Kan.,3935,Dickinson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.9229,-97.2246,Kansas
2016,6,Mineral Daily News-Tribune,Keyser,W.Va.,3935,Mineral,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,39.4397,-78.9821,West Virginia
2016,1,Hickory Hills Citizen,Hickory Hills,Ill.,3930,Cook,major,Metro - Counties in metro areas of 1 million population or more,1,41.7248,-87.8281,Illinois
2016,1,Elburn Herald,Elburn,Ill.,3920,Kane,major,Metro - Counties in metro areas of 1 million population or more,1,41.8838,-88.4615,Illinois
2016,5,Point Pleasant Register,Point Pleasant,W.Va.,3918,Mason,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.853,-82.1303,West Virginia
2016,1,Glen Rock Gazette,Glen Rock,N.J.,3904,Bergen,major,Metro - Counties in metro areas of 1 million population or more,1,40.96,-74.1249,New Jersey
2016,5,Moundsville Daily Echo,Moundsville,W.Va.,3902,Marshall,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,39.9221,-80.742,West Virginia
2016,1,Los Angeles Wave - Northeast Edition,Los Angeles,Calif.,3900,Los Angeles,major,Metro - Counties in metro areas of 1 million population or more,1,34.1048,-118.411,California
2016,5,Malvern Daily Record,Malvern,Ark.,3900,Hot Spring,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,34.3691,-92.8187,Arkansas
2016,1,Advertiser-Courier The,Hermann,Mo.,3900,Gasconade,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.7033,-91.4373,Missouri
2016,1,Dillsburg Banner,Dillsburg,Pa.,3900,York,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.1109,-77.035,Pennsylvania
2016,6,Rochester Sentinel The,Rochester,Ind.,3900,Fulton,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,41.0638,-86.2154,Indiana
2016,1,Custer County Chief,Broken Bow,Neb.,3900,Custer,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,41.4054,-99.6399,Nebraska
2016,1,York Weekly,York,N.H.,3900,York,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,43.1617,-70.6483,New Hampshire
2016,1,Oscoda Press,Oscoda,Mich.,3900,Iosco,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,44.4249,-83.334,Michigan
2016,1,Cannon Falls Beacon,Cannon Falls,Minn.,3900,Goodhue,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,44.5063,-92.9061,Minnesota
2016,6,Shoshone News-Press/ N Idaho Sunday,Kellogg,Idaho,3900,Shoshone,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,47.5374,-116.143,Idaho
2016,1,Clay Times-Journal,Lineville,Ala.,3899,Clay,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,33.3121,-85.7506,Alabama
2016,7,Milford Daily News,Milford,Mass.,3896,Worcester,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.1477,-71.5167,Massachusetts
2016,1,Haralson Gateway Beacon,Haralson,Ga.,3890,Coweta,major,Metro - Counties in metro areas of 1 million population or more,1,33.2286,-84.5688,Georgia
2016,1,Lincoln County News,Chandler,Okla.,3890,Lincoln,major,Metro - Counties in metro areas of 1 million population or more,1,35.723,-96.9003,Oklahoma
2016,1,McCreary County RecordThe,Whitley City,Ky.,3890,McCreary,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,36.7247,-84.4704,Kentucky
2016,1,Post,Big Stone Gap,Va.,3890,Wise,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,36.8616,-82.7774,Virginia
2016,1,Uintah Basin Standard,Roosevelt,Utah,3890,Duchesne,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.2936,-110.003,Utah
2016,1,Syosset/Jericho Tribune,Jericho,N.Y.,3890,Nassau,major,Metro - Counties in metro areas of 1 million population or more,1,40.7874,-73.5416,New York
2016,1,Our Town,Maywood,N.J.,3890,Bergen,major,Metro - Counties in metro areas of 1 million population or more,1,40.9024,-74.0633,New Jersey
2016,1,Harlan Tribune,Harlan,Iowa,3890,Shelby,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,41.6495,-95.3269,Iowa
2016,1,Tupper Lake Free Press,Tupper Lake,N.Y.,3889,Franklin,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,44.2326,-74.462,New York
2016,5,Jackson County Floridan,Marianna,Fla.,3887,Jackson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.7804,-85.2421,Florida
2016,2,Lewistown News-Argus,Lewistown,Mont.,3887,Fergus,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,47.0641,-109.428,Montana
2016,1,Haverhill Gazette,Haverhill,Mass.,3882,Essex,major,Metro - Counties in metro areas of 1 million population or more,1,42.7838,-71.0871,Massachusetts
2016,1,Advance News,Pharr,Texas,3880,Hidalgo,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,26.1688,-98.1905,Texas
2016,1,Holmes County Times-Advertiser,Bonifay,Fla.,3880,Holmes,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.7905,-85.6807,Florida
2016,1,Bourbon County Review,Fort Scott,Kan.,3880,Bourbon,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.8286,-94.7038,Kansas
2016,1,York County Coast Star The,Kennebunk,Maine,3880,York,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,43.3841,-70.5442,Maine
2016,1,Chronicle,Glens Falls,N.Y.,3877,Warren,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,43.3108,-73.6459,New York
2016,1,Magee Courier,Magee,Miss.,3875,Simpson,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.8725,-89.7336,Mississippi
2016,2,Anaconda Leader,Anaconda,Mont.,3875,Deer Lodge,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,46.0608,-113.068,Montana
2016,4,Mt Carmel Register,Mt. Carmel,Ill.,3870,Wabash,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.4131,-87.7626,Illinois
2016,5,Daily Reporter & Sunday Spectator,Wellsville,N.Y.,3870,Allegany,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,42.1207,-77.9455,New York
2016,1,Cuba Patriot & Free Press,Cuba,N.Y.,3870,Allegany,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,42.2183,-78.2752,New York
2016,2,Brady Standard,Brady,Texas,3868,McCulloch,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.1323,-99.3702,Texas
2016,1,Moose Lake Star Gazette,Moose Lake,Minn.,3865,Carlton,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,46.4454,-92.7632,Minnesota
2016,1,Crittenden Press,Marion,Ky.,3864,Crittenden,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,37.332,-88.0795,Kentucky
2016,1,Pacifica Tribune,Pacifica,Calif.,3857,San Mateo,major,Metro - Counties in metro areas of 1 million population or more,1,37.6112,-122.478,California
2016,1,Jeff Davis Ledger,Hazlehurst,Ga.,3850,Jeff Davis,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.8651,-82.5994,Georgia
2016,1,Alleghany News,Sparta,N.C.,3850,Alleghany,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,36.5035,-81.1218,North Carolina
2016,1,Gloucester City News,Gloucester City,N.J.,3850,Camden,major,Metro - Counties in metro areas of 1 million population or more,1,39.8915,-75.1187,New Jersey
2016,1,Presque Isle County Advance,Rogers City,Mich.,3850,Presque Isle,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,45.4195,-83.808,Michigan
2016,1,Beverly Citizen,Beverly,Mass.,3849,Essex,major,Metro - Counties in metro areas of 1 million population or more,1,42.5582,-70.8432,Massachusetts
2016,1,Brown County Democrat,Nashville,Ind.,3842,Brown,major,Metro - Counties in metro areas of 1 million population or more,1,39.2057,-86.2366,Indiana
2016,5,Telluride Daily Planet,Telluride,Colo.,3841,San Miguel,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9401,-107.818,Colorado
2016,1,Clearlake Observer-American,Clearlake,Calif.,3841,Lake,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.9497,-122.633,California
2016,1,Egg Harbor News,Egg Harbor,N.J.,3841,Atlantic,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,39.3926,-74.6104,New Jersey
2016,1,Cooperstown Crier,Cooperstown,N.Y.,3841,Otsego,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,42.6996,-74.93,New York
2016,1,Whitefish Pilot,Whitefish,Mont.,3841,Flathead,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,48.445,-114.361,Montana
2016,1,Saucon News,Quakertown,Pa.,3840,Bucks,major,Metro - Counties in metro areas of 1 million population or more,1,40.4398,-75.3457,Pennsylvania
2016,1,Madison County Journal,Madison,Miss.,3838,Madison,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.4738,-90.13,Mississippi
2016,1,Molalla Pioneer,Molalla,Ore.,3835,Clackamas,major,Metro - Counties in metro areas of 1 million population or more,1,45.1486,-122.577,Oregon
2016,1,Hinsdale Suburban Life,Hinsdale,Ill.,3834,DuPage,major,Metro - Counties in metro areas of 1 million population or more,1,41.8006,-87.9273,Illinois
2016,1,Belle Plaine Herald,Belle Plaine,Minn.,3834,Scott,major,Metro - Counties in metro areas of 1 million population or more,1,44.623,-93.7684,Minnesota
2016,1,Perry County Times,New Bloomfield,Pa.,3831,Perry,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.4196,-77.188,Pennsylvania
2016,1,Shinnston News & Harrison County Journal,Shinnston,W.Va.,3825,Harrison,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,39.3924,-80.2987,West Virginia
2016,6,Daily Chief-Union,Upper Sandusky,Ohio,3822,Wyandot,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.83,-83.2717,Ohio
2016,1,Park Ridge Herald-Advocate,Park Ridge,Ill.,3822,Cook,major,Metro - Counties in metro areas of 1 million population or more,1,42.0126,-87.8436,Illinois
2016,1,Sylvester Local News,Sylvester,Ga.,3820,Worth,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5304,-83.8356,Georgia
2016,1,Oklahoma City Friday,Oklahoma City,Okla.,3820,Oklahoma,major,Metro - Counties in metro areas of 1 million population or more,1,35.4676,-97.5164,Oklahoma
2016,1,King City Rustler,King City,Calif.,3820,Monterey,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,36.2165,-121.133,California
